date,time,planet1,planet2,aspect,aspect_abbrev,angle,planet1_lon,planet2_lon,description
2040.11.15,00:00,Uranus,Neptune,Square,Sq,90.5639,125.1241,34.5602,Uranus-Neptune Sq
2040.11.18,00:00,Jupiter,Saturn,Conjunction,Conj,0.8547,195.5696,196.4243,Jupiter-Saturn Conj
2040.11.18,00:00,Uranus,Neptune,Square,Sq,90.5833,125.1619,34.5785,Uranus-Neptune Sq
2040.11.21,00:00,Jupiter,Saturn,Conjunction,Conj,0.7263,195.7965,196.5228,Jupiter-Saturn Conj
2040.11.21,00:00,Uranus,Neptune,Square,Sq,90.6028,125.1997,34.5969,Uranus-Neptune Sq
2040.11.24,00:00,Jupiter,Saturn,Conjunction,Conj,0.5979,196.0234,196.6213,Jupiter-Saturn Conj
2040.11.24,00:00,Uranus,Neptune,Square,Sq,90.6223,125.2375,34.6152,Uranus-Neptune Sq
2040.11.27,00:00,Jupiter,Saturn,Conjunction,Conj,0.4695,196.2503,196.7198,Jupiter-Saturn Conj
2040.11.27,00:00,Uranus,Neptune,Square,Sq,90.6417,125.2753,34.6335,Uranus-Neptune Sq
2040.11.30,00:00,Jupiter,Saturn,Conjunction,Conj,0.3411,196.4772,196.8183,Jupiter-Saturn Conj
2040.11.30,00:00,Uranus,Neptune,Square,Sq,90.6612,125.3131,34.6519,Uranus-Neptune Sq
2040.12.03,00:00,Jupiter,Saturn,Conjunction,Conj,0.2126,196.7040,196.9167,Jupiter-Saturn Conj
2040.12.03,00:00,Uranus,Neptune,Square,Sq,90.6807,125.3509,34.6702,Uranus-Neptune Sq
2040.12.06,00:00,Jupiter,Saturn,Conjunction,Conj,0.0842,196.9309,197.0151,Jupiter-Saturn Conj
2040.12.06,00:00,Uranus,Neptune,Square,Sq,90.7001,125.3887,34.6885,Uranus-Neptune Sq
2040.12.09,00:00,Jupiter,Saturn,Conjunction,Conj,0.0443,197.1578,197.1135,Jupiter-Saturn Conj
2040.12.09,00:00,Uranus,Neptune,Square,Sq,90.7196,125.4265,34.7069,Uranus-Neptune Sq
2040.12.12,00:00,Jupiter,Saturn,Conjunction,Conj,0.1728,197.3847,197.2119,Jupiter-Saturn Conj
2040.12.12,00:00,Uranus,Neptune,Square,Sq,90.7391,125.4643,34.7252,Uranus-Neptune Sq
2040.12.15,00:00,Jupiter,Saturn,Conjunction,Conj,0.3014,197.6116,197.3102,Jupiter-Saturn Conj
2040.12.15,00:00,Uranus,Neptune,Square,Sq,90.7586,125.5021,34.7435,Uranus-Neptune Sq
2040.12.18,00:00,Jupiter,Saturn,Conjunction,Conj,0.4299,197.8385,197.4086,Jupiter-Saturn Conj
2040.12.18,00:00,Uranus,Neptune,Square,Sq,90.7781,125.5399,34.7619,Uranus-Neptune Sq
2040.12.21,00:00,Jupiter,Saturn,Conjunction,Conj,0.5585,198.0654,197.5069,Jupiter-Saturn Conj
2040.12.21,00:00,Uranus,Neptune,Square,Sq,90.7975,125.5778,34.7802,Uranus-Neptune Sq
2040.12.24,00:00,Jupiter,Saturn,Conjunction,Conj,0.6871,198.2923,197.6052,Jupiter-Saturn Conj
2040.12.24,00:00,Uranus,Neptune,Square,Sq,90.8170,125.6156,34.7985,Uranus-Neptune Sq
2040.12.27,00:00,Jupiter,Saturn,Conjunction,Conj,0.8157,198.5192,197.7035,Jupiter-Saturn Conj
2040.12.27,00:00,Uranus,Neptune,Square,Sq,90.8365,125.6534,34.8169,Uranus-Neptune Sq
2040.12.30,00:00,Jupiter,Saturn,Conjunction,Conj,0.9444,198.7462,197.8018,Jupiter-Saturn Conj
2040.12.30,00:00,Uranus,Neptune,Square,Sq,90.8560,125.6912,34.8352,Uranus-Neptune Sq
2041.01.02,00:00,Uranus,Neptune,Square,Sq,90.8755,125.7290,34.8535,Uranus-Neptune Sq
2041.01.05,00:00,Uranus,Neptune,Square,Sq,90.8950,125.7668,34.8719,Uranus-Neptune Sq
2041.01.08,00:00,Uranus,Neptune,Square,Sq,90.9145,125.8047,34.8902,Uranus-Neptune Sq
2041.01.11,00:00,Uranus,Neptune,Square,Sq,90.9339,125.8425,34.9085,Uranus-Neptune Sq
2041.01.14,00:00,Uranus,Neptune,Square,Sq,90.9534,125.8803,34.9269,Uranus-Neptune Sq
2041.01.17,00:00,Uranus,Neptune,Square,Sq,90.9729,125.9181,34.9452,Uranus-Neptune Sq
2041.01.20,00:00,Uranus,Neptune,Square,Sq,90.9924,125.9560,34.9635,Uranus-Neptune Sq
2041.04.05,00:00,Jupiter,Pluto,Trine,Trine,120.8408,206.0120,326.8528,Jupiter-Pluto Trine
2041.04.08,00:00,Jupiter,Pluto,Trine,Trine,120.6251,206.2392,326.8644,Jupiter-Pluto Trine
2041.04.11,00:00,Jupiter,Pluto,Trine,Trine,120.4094,206.4665,326.8759,Jupiter-Pluto Trine
2041.04.14,00:00,Jupiter,Pluto,Trine,Trine,120.1937,206.6938,326.8876,Jupiter-Pluto Trine
2041.04.17,00:00,Jupiter,Pluto,Trine,Trine,119.9780,206.9211,326.8991,Jupiter-Pluto Trine
2041.04.20,00:00,Jupiter,Pluto,Trine,Trine,119.7623,207.1484,326.9107,Jupiter-Pluto Trine
2041.04.23,00:00,Jupiter,Pluto,Trine,Trine,119.5465,207.3758,326.9223,Jupiter-Pluto Trine
2041.04.26,00:00,Jupiter,Pluto,Trine,Trine,119.3307,207.6031,326.9339,Jupiter-Pluto Trine
2041.04.29,00:00,Jupiter,Pluto,Trine,Trine,119.1149,207.8305,326.9455,Jupiter-Pluto Trine
2041.08.06,00:00,Jupiter,Neptune,Opposition,Opp,179.1730,215.3465,36.1735,Jupiter-Neptune Opp
2041.08.09,00:00,Jupiter,Neptune,Opposition,Opp,179.3829,215.5747,36.1918,Jupiter-Neptune Opp
2041.08.12,00:00,Jupiter,Neptune,Opposition,Opp,179.5928,215.8029,36.2101,Jupiter-Neptune Opp
2041.08.15,00:00,Jupiter,Neptune,Opposition,Opp,179.8027,216.0312,36.2285,Jupiter-Neptune Opp
2041.08.18,00:00,Jupiter,Neptune,Opposition,Opp,179.9873,216.2595,36.2468,Jupiter-Neptune Opp
2041.08.21,00:00,Jupiter,Neptune,Opposition,Opp,179.7773,216.4878,36.2651,Jupiter-Neptune Opp
2041.08.24,00:00,Jupiter,Neptune,Opposition,Opp,179.5673,216.7162,36.2835,Jupiter-Neptune Opp
2041.08.27,00:00,Jupiter,Neptune,Opposition,Opp,179.3572,216.9446,36.3018,Jupiter-Neptune Opp
2041.08.30,00:00,Jupiter,Neptune,Opposition,Opp,179.1472,217.1730,36.3201,Jupiter-Neptune Opp
2041.09.11,00:00,Jupiter,Uranus,Square,Sq,89.1761,218.0870,128.9109,Jupiter-Uranus Sq
2041.09.14,00:00,Jupiter,Uranus,Square,Sq,89.3667,218.3156,128.9489,Jupiter-Uranus Sq
2041.09.17,00:00,Jupiter,Uranus,Square,Sq,89.5574,218.5442,128.9868,Jupiter-Uranus Sq
2041.09.20,00:00,Jupiter,Uranus,Square,Sq,89.7481,218.7728,129.0247,Jupiter-Uranus Sq
2041.09.23,00:00,Jupiter,Uranus,Square,Sq,89.9388,219.0015,129.0627,Jupiter-Uranus Sq
2041.09.26,00:00,Jupiter,Uranus,Square,Sq,90.1296,219.2302,129.1006,Jupiter-Uranus Sq
2041.09.26,00:00,Saturn,Pluto,Trine,Trine,120.9477,206.5759,327.5237,Saturn-Pluto Trine
2041.09.29,00:00,Jupiter,Uranus,Square,Sq,90.3204,219.4590,129.1386,Jupiter-Uranus Sq
2041.09.29,00:00,Saturn,Pluto,Trine,Trine,120.8625,206.6727,327.5352,Saturn-Pluto Trine
2041.10.02,00:00,Jupiter,Uranus,Square,Sq,90.5113,219.6878,129.1765,Jupiter-Uranus Sq
2041.10.02,00:00,Saturn,Pluto,Trine,Trine,120.7774,206.7694,327.5467,Saturn-Pluto Trine
2041.10.05,00:00,Jupiter,Uranus,Square,Sq,90.7022,219.9166,129.2145,Jupiter-Uranus Sq
2041.10.05,00:00,Saturn,Pluto,Trine,Trine,120.6922,206.8661,327.5583,Saturn-Pluto Trine
2041.10.08,00:00,Jupiter,Uranus,Square,Sq,90.8931,220.1455,129.2524,Jupiter-Uranus Sq
2041.10.08,00:00,Saturn,Pluto,Trine,Trine,120.6071,206.9628,327.5698,Saturn-Pluto Trine
2041.10.11,00:00,Saturn,Pluto,Trine,Trine,120.5220,207.0594,327.5814,Saturn-Pluto Trine
2041.10.14,00:00,Saturn,Pluto,Trine,Trine,120.4368,207.1561,327.5929,Saturn-Pluto Trine
2041.10.17,00:00,Saturn,Pluto,Trine,Trine,120.3517,207.2527,327.6044,Saturn-Pluto Trine
2041.10.20,00:00,Saturn,Pluto,Trine,Trine,120.2666,207.3493,327.6160,Saturn-Pluto Trine
2041.10.23,00:00,Saturn,Pluto,Trine,Trine,120.1816,207.4459,327.6275,Saturn-Pluto Trine
2041.10.26,00:00,Saturn,Pluto,Trine,Trine,120.0965,207.5425,327.6390,Saturn-Pluto Trine
2041.10.29,00:00,Saturn,Pluto,Trine,Trine,120.0115,207.6391,327.6506,Saturn-Pluto Trine
2041.11.01,00:00,Saturn,Pluto,Trine,Trine,119.9265,207.7356,327.6621,Saturn-Pluto Trine
2041.11.04,00:00,Saturn,Pluto,Trine,Trine,119.8415,207.8322,327.6736,Saturn-Pluto Trine
2041.11.07,00:00,Saturn,Pluto,Trine,Trine,119.7565,207.9287,327.6852,Saturn-Pluto Trine
2041.11.10,00:00,Saturn,Pluto,Trine,Trine,119.6715,208.0252,327.6967,Saturn-Pluto Trine
2041.11.13,00:00,Saturn,Pluto,Trine,Trine,119.5865,208.1217,327.7082,Saturn-Pluto Trine
2041.11.16,00:00,Saturn,Pluto,Trine,Trine,119.5016,208.2182,327.7197,Saturn-Pluto Trine
2041.11.19,00:00,Saturn,Pluto,Trine,Trine,119.4167,208.3146,327.7313,Saturn-Pluto Trine
2041.11.22,00:00,Saturn,Pluto,Trine,Trine,119.3317,208.4111,327.7428,Saturn-Pluto Trine
2041.11.25,00:00,Saturn,Pluto,Trine,Trine,119.2468,208.5075,327.7543,Saturn-Pluto Trine
2041.11.28,00:00,Saturn,Pluto,Trine,Trine,119.1619,208.6039,327.7658,Saturn-Pluto Trine
2041.12.01,00:00,Saturn,Pluto,Trine,Trine,119.0771,208.7003,327.7774,Saturn-Pluto Trine
2042.05.21,00:00,Jupiter,Pluto,Square,Sq,90.9932,237.4395,328.4327,Jupiter-Pluto Sq
2042.05.24,00:00,Jupiter,Pluto,Square,Sq,90.7721,237.6721,328.4442,Jupiter-Pluto Sq
2042.05.27,00:00,Jupiter,Pluto,Square,Sq,90.5509,237.9048,328.4557,Jupiter-Pluto Sq
2042.05.30,00:00,Jupiter,Pluto,Square,Sq,90.3296,238.1376,328.4672,Jupiter-Pluto Sq
2042.06.02,00:00,Jupiter,Pluto,Square,Sq,90.1083,238.3704,328.4786,Jupiter-Pluto Sq
2042.06.05,00:00,Jupiter,Pluto,Square,Sq,89.8869,238.6032,328.4901,Jupiter-Pluto Sq
2042.06.08,00:00,Jupiter,Pluto,Square,Sq,89.6654,238.8362,328.5016,Jupiter-Pluto Sq
2042.06.11,00:00,Jupiter,Pluto,Square,Sq,89.4439,239.0692,328.5130,Jupiter-Pluto Sq
2042.06.14,00:00,Jupiter,Pluto,Square,Sq,89.2223,239.3022,328.5245,Jupiter-Pluto Sq
2042.06.17,00:00,Jupiter,Pluto,Square,Sq,89.0006,239.5353,328.5360,Jupiter-Pluto Sq
2042.09.06,00:00,Saturn,Neptune,Opposition,Opp,179.0046,217.5983,38.5937,Saturn-Neptune Opp
2042.09.09,00:00,Saturn,Neptune,Opposition,Opp,179.0813,217.6933,38.6120,Saturn-Neptune Opp
2042.09.12,00:00,Saturn,Neptune,Opposition,Opp,179.1579,217.7883,38.6303,Saturn-Neptune Opp
2042.09.15,00:00,Saturn,Neptune,Opposition,Opp,179.2345,217.8832,38.6487,Saturn-Neptune Opp
2042.09.18,00:00,Saturn,Neptune,Opposition,Opp,179.3111,217.9782,38.6670,Saturn-Neptune Opp
2042.09.21,00:00,Saturn,Neptune,Opposition,Opp,179.3877,218.0731,38.6853,Saturn-Neptune Opp
2042.09.24,00:00,Saturn,Neptune,Opposition,Opp,179.4643,218.1680,38.7037,Saturn-Neptune Opp
2042.09.27,00:00,Saturn,Neptune,Opposition,Opp,179.5409,218.2629,38.7220,Saturn-Neptune Opp
2042.09.30,00:00,Saturn,Neptune,Opposition,Opp,179.6174,218.3578,38.7404,Saturn-Neptune Opp
2042.10.03,00:00,Saturn,Neptune,Opposition,Opp,179.6940,218.4527,38.7587,Saturn-Neptune Opp
2042.10.06,00:00,Saturn,Neptune,Opposition,Opp,179.7705,218.5475,38.7770,Saturn-Neptune Opp
2042.10.09,00:00,Saturn,Neptune,Opposition,Opp,179.8470,218.6424,38.7954,Saturn-Neptune Opp
2042.10.12,00:00,Saturn,Neptune,Opposition,Opp,179.9235,218.7372,38.8137,Saturn-Neptune Opp
2042.10.15,00:00,Saturn,Neptune,Opposition,Opp,179.9999,218.8320,38.8321,Saturn-Neptune Opp
2042.10.18,00:00,Saturn,Neptune,Opposition,Opp,179.9236,218.9268,38.8504,Saturn-Neptune Opp
2042.10.21,00:00,Saturn,Neptune,Opposition,Opp,179.8471,219.0216,38.8687,Saturn-Neptune Opp
2042.10.24,00:00,Saturn,Neptune,Opposition,Opp,179.7707,219.1164,38.8871,Saturn-Neptune Opp
2042.10.27,00:00,Saturn,Neptune,Opposition,Opp,179.6943,219.2111,38.9054,Saturn-Neptune Opp
2042.10.30,00:00,Saturn,Neptune,Opposition,Opp,179.6179,219.3059,38.9238,Saturn-Neptune Opp
2042.11.02,00:00,Saturn,Neptune,Opposition,Opp,179.5415,219.4006,38.9421,Saturn-Neptune Opp
2042.11.05,00:00,Saturn,Neptune,Opposition,Opp,179.4651,219.4953,38.9604,Saturn-Neptune Opp
2042.11.08,00:00,Saturn,Neptune,Opposition,Opp,179.3888,219.5900,38.9788,Saturn-Neptune Opp
2042.11.11,00:00,Saturn,Neptune,Opposition,Opp,179.3124,219.6847,38.9971,Saturn-Neptune Opp
2042.11.14,00:00,Saturn,Neptune,Opposition,Opp,179.2361,219.7794,39.0155,Saturn-Neptune Opp
2042.11.17,00:00,Saturn,Neptune,Opposition,Opp,179.1597,219.8741,39.0338,Saturn-Neptune Opp
2042.11.20,00:00,Saturn,Neptune,Opposition,Opp,179.0834,219.9687,39.0521,Saturn-Neptune Opp
2042.11.23,00:00,Saturn,Neptune,Opposition,Opp,179.0071,220.0634,39.0705,Saturn-Neptune Opp
2042.12.17,00:00,Jupiter,Uranus,Trine,Trine,119.1189,253.8878,134.7689,Jupiter-Uranus Trine
2042.12.20,00:00,Jupiter,Uranus,Trine,Trine,119.3184,254.1254,134.8070,Jupiter-Uranus Trine
2042.12.23,00:00,Jupiter,Uranus,Trine,Trine,119.5180,254.3631,134.8452,Jupiter-Uranus Trine
2042.12.26,00:00,Jupiter,Uranus,Trine,Trine,119.7176,254.6009,134.8833,Jupiter-Uranus Trine
2042.12.29,00:00,Jupiter,Uranus,Trine,Trine,119.9174,254.8388,134.9214,Jupiter-Uranus Trine
2043.01.01,00:00,Jupiter,Uranus,Trine,Trine,120.1172,255.0768,134.9596,Jupiter-Uranus Trine
2043.01.04,00:00,Jupiter,Uranus,Trine,Trine,120.3171,255.3148,134.9977,Jupiter-Uranus Trine
2043.01.07,00:00,Jupiter,Uranus,Trine,Trine,120.5171,255.5529,135.0359,Jupiter-Uranus Trine
2043.01.10,00:00,Jupiter,Uranus,Trine,Trine,120.7172,255.7912,135.0740,Jupiter-Uranus Trine
2043.01.13,00:00,Jupiter,Uranus,Trine,Trine,120.9173,256.0294,135.1122,Jupiter-Uranus Trine
2043.05.25,00:00,Saturn,Uranus,Square,Sq,89.0194,225.8111,136.7917,Saturn-Uranus Sq
2043.05.28,00:00,Saturn,Uranus,Square,Sq,89.0751,225.9050,136.8299,Saturn-Uranus Sq
2043.05.31,00:00,Saturn,Uranus,Square,Sq,89.1307,225.9988,136.8681,Saturn-Uranus Sq
2043.06.03,00:00,Saturn,Uranus,Square,Sq,89.1863,226.0926,136.9063,Saturn-Uranus Sq
2043.06.06,00:00,Saturn,Uranus,Square,Sq,89.2419,226.1864,136.9445,Saturn-Uranus Sq
2043.06.09,00:00,Saturn,Uranus,Square,Sq,89.2974,226.2802,136.9827,Saturn-Uranus Sq
2043.06.12,00:00,Saturn,Uranus,Square,Sq,89.3530,226.3739,137.0209,Saturn-Uranus Sq
2043.06.15,00:00,Saturn,Uranus,Square,Sq,89.4085,226.4677,137.0591,Saturn-Uranus Sq
2043.06.18,00:00,Saturn,Uranus,Square,Sq,89.4641,226.5614,137.0973,Saturn-Uranus Sq
2043.06.21,00:00,Saturn,Uranus,Square,Sq,89.5196,226.6551,137.1355,Saturn-Uranus Sq
2043.06.24,00:00,Jupiter,Pluto,Sextile,Sext,60.9237,269.0277,329.9514,Jupiter-Pluto Sext
2043.06.24,00:00,Saturn,Uranus,Square,Sq,89.5751,226.7489,137.1737,Saturn-Uranus Sq
2043.06.27,00:00,Jupiter,Pluto,Sextile,Sext,60.6918,269.2709,329.9627,Jupiter-Pluto Sext
2043.06.27,00:00,Saturn,Uranus,Square,Sq,89.6306,226.8425,137.2119,Saturn-Uranus Sq
2043.06.30,00:00,Jupiter,Pluto,Sextile,Sext,60.4599,269.5142,329.9741,Jupiter-Pluto Sext
2043.06.30,00:00,Saturn,Uranus,Square,Sq,89.6861,226.9362,137.2502,Saturn-Uranus Sq
2043.07.03,00:00,Jupiter,Pluto,Sextile,Sext,60.2278,269.7576,329.9854,Jupiter-Pluto Sext
2043.07.03,00:00,Saturn,Uranus,Square,Sq,89.7415,227.0299,137.2884,Saturn-Uranus Sq
2043.07.06,00:00,Jupiter,Pluto,Sextile,Sext,59.9956,270.0012,329.9968,Jupiter-Pluto Sext
2043.07.06,00:00,Saturn,Uranus,Square,Sq,89.7970,227.1236,137.3266,Saturn-Uranus Sq
2043.07.09,00:00,Jupiter,Pluto,Sextile,Sext,59.7634,270.2448,330.0082,Jupiter-Pluto Sext
2043.07.09,00:00,Saturn,Uranus,Square,Sq,89.8524,227.2172,137.3648,Saturn-Uranus Sq
2043.07.12,00:00,Jupiter,Pluto,Sextile,Sext,59.5310,270.4885,330.0195,Jupiter-Pluto Sext
2043.07.12,00:00,Saturn,Uranus,Square,Sq,89.9079,227.3109,137.4030,Saturn-Uranus Sq
2043.07.15,00:00,Jupiter,Pluto,Sextile,Sext,59.2986,270.7323,330.0309,Jupiter-Pluto Sext
2043.07.15,00:00,Saturn,Uranus,Square,Sq,89.9633,227.4045,137.4412,Saturn-Uranus Sq
2043.07.18,00:00,Jupiter,Pluto,Sextile,Sext,59.0660,270.9762,330.0422,Jupiter-Pluto Sext
2043.07.18,00:00,Saturn,Uranus,Square,Sq,90.0187,227.4981,137.4794,Saturn-Uranus Sq
2043.07.21,00:00,Saturn,Uranus,Square,Sq,90.0741,227.5917,137.5177,Saturn-Uranus Sq
2043.07.24,00:00,Saturn,Uranus,Square,Sq,90.1294,227.6853,137.5559,Saturn-Uranus Sq
2043.07.27,00:00,Saturn,Uranus,Square,Sq,90.1848,227.7789,137.5941,Saturn-Uranus Sq
2043.07.30,00:00,Saturn,Uranus,Square,Sq,90.2401,227.8725,137.6323,Saturn-Uranus Sq
2043.08.02,00:00,Saturn,Uranus,Square,Sq,90.2955,227.9660,137.6705,Saturn-Uranus Sq
2043.08.05,00:00,Saturn,Uranus,Square,Sq,90.3508,228.0596,137.7088,Saturn-Uranus Sq
2043.08.08,00:00,Saturn,Uranus,Square,Sq,90.4061,228.1531,137.7470,Saturn-Uranus Sq
2043.08.11,00:00,Saturn,Uranus,Square,Sq,90.4614,228.2466,137.7852,Saturn-Uranus Sq
2043.08.14,00:00,Saturn,Uranus,Square,Sq,90.5167,228.3401,137.8235,Saturn-Uranus Sq
2043.08.17,00:00,Saturn,Uranus,Square,Sq,90.5719,228.4336,137.8617,Saturn-Uranus Sq
2043.08.20,00:00,Saturn,Uranus,Square,Sq,90.6272,228.5271,137.8999,Saturn-Uranus Sq
2043.08.23,00:00,Saturn,Uranus,Square,Sq,90.6824,228.6206,137.9381,Saturn-Uranus Sq
2043.08.26,00:00,Saturn,Uranus,Square,Sq,90.7377,228.7140,137.9764,Saturn-Uranus Sq
2043.08.29,00:00,Saturn,Uranus,Square,Sq,90.7929,228.8075,138.0146,Saturn-Uranus Sq
2043.09.01,00:00,Saturn,Uranus,Square,Sq,90.8481,228.9009,138.0528,Saturn-Uranus Sq
2043.09.04,00:00,Saturn,Uranus,Square,Sq,90.9033,228.9943,138.0911,Saturn-Uranus Sq
2043.09.07,00:00,Saturn,Uranus,Square,Sq,90.9584,229.0878,138.1293,Saturn-Uranus Sq
2043.11.09,00:00,Jupiter,Neptune,Trine,Trine,120.8993,280.3177,41.2171,Jupiter-Neptune Trine
2043.11.12,00:00,Jupiter,Neptune,Trine,Trine,120.6699,280.5655,41.2354,Jupiter-Neptune Trine
2043.11.15,00:00,Jupiter,Neptune,Trine,Trine,120.4403,280.8134,41.2538,Jupiter-Neptune Trine
2043.11.18,00:00,Jupiter,Neptune,Trine,Trine,120.2107,281.0614,41.2721,Jupiter-Neptune Trine
2043.11.21,00:00,Jupiter,Neptune,Trine,Trine,119.9810,281.3095,41.2905,Jupiter-Neptune Trine
2043.11.24,00:00,Jupiter,Neptune,Trine,Trine,119.7511,281.5577,41.3089,Jupiter-Neptune Trine
2043.11.27,00:00,Jupiter,Neptune,Trine,Trine,119.5211,281.8061,41.3272,Jupiter-Neptune Trine
2043.11.30,00:00,Jupiter,Neptune,Trine,Trine,119.2911,282.0545,41.3456,Jupiter-Neptune Trine
2043.12.03,00:00,Jupiter,Neptune,Trine,Trine,119.0609,282.3030,41.3639,Jupiter-Neptune Trine
2044.05.13,00:00,Jupiter,Saturn,Sextile,Sext,59.0761,295.8779,236.8018,Jupiter-Saturn Sext
2044.05.16,00:00,Jupiter,Saturn,Sextile,Sext,59.2379,296.1322,236.8943,Jupiter-Saturn Sext
2044.05.19,00:00,Jupiter,Saturn,Sextile,Sext,59.3998,296.3866,236.9867,Jupiter-Saturn Sext
2044.05.22,00:00,Jupiter,Saturn,Sextile,Sext,59.5619,296.6411,237.0792,Jupiter-Saturn Sext
2044.05.25,00:00,Jupiter,Saturn,Sextile,Sext,59.7240,296.8957,237.1717,Jupiter-Saturn Sext
2044.05.28,00:00,Jupiter,Saturn,Sextile,Sext,59.8863,297.1504,237.2641,Jupiter-Saturn Sext
2044.05.31,00:00,Jupiter,Saturn,Sextile,Sext,60.0487,297.4052,237.3566,Jupiter-Saturn Sext
2044.06.03,00:00,Jupiter,Saturn,Sextile,Sext,60.2112,297.6602,237.4490,Jupiter-Saturn Sext
2044.06.06,00:00,Jupiter,Saturn,Sextile,Sext,60.3737,297.9152,237.5414,Jupiter-Saturn Sext
2044.06.09,00:00,Jupiter,Saturn,Sextile,Sext,60.5365,298.1703,237.6338,Jupiter-Saturn Sext
2044.06.12,00:00,Jupiter,Saturn,Sextile,Sext,60.6993,298.4256,237.7262,Jupiter-Saturn Sext
2044.06.15,00:00,Jupiter,Saturn,Sextile,Sext,60.8623,298.6809,237.8186,Jupiter-Saturn Sext
2044.09.16,00:00,Saturn,Pluto,Square,Sq,90.9683,240.6781,331.6464,Saturn-Pluto Sq
2044.09.19,00:00,Saturn,Pluto,Square,Sq,90.8875,240.7702,331.6576,Saturn-Pluto Sq
2044.09.22,00:00,Saturn,Pluto,Square,Sq,90.8066,240.8622,331.6688,Saturn-Pluto Sq
2044.09.25,00:00,Saturn,Pluto,Square,Sq,90.7258,240.9543,331.6801,Saturn-Pluto Sq
2044.09.28,00:00,Saturn,Pluto,Square,Sq,90.6449,241.0464,331.6913,Saturn-Pluto Sq
2044.10.01,00:00,Saturn,Pluto,Square,Sq,90.5642,241.1384,331.7026,Saturn-Pluto Sq
2044.10.04,00:00,Saturn,Pluto,Square,Sq,90.4833,241.2305,331.7138,Saturn-Pluto Sq
2044.10.07,00:00,Saturn,Pluto,Square,Sq,90.4026,241.3225,331.7250,Saturn-Pluto Sq
2044.10.10,00:00,Saturn,Pluto,Square,Sq,90.3217,241.4145,331.7363,Saturn-Pluto Sq
2044.10.13,00:00,Saturn,Pluto,Square,Sq,90.2410,241.5065,331.7475,Saturn-Pluto Sq
2044.10.16,00:00,Saturn,Pluto,Square,Sq,90.1602,241.5985,331.7587,Saturn-Pluto Sq
2044.10.19,00:00,Saturn,Pluto,Square,Sq,90.0794,241.6905,331.7699,Saturn-Pluto Sq
2044.10.22,00:00,Saturn,Pluto,Square,Sq,89.9986,241.7825,331.7812,Saturn-Pluto Sq
2044.10.25,00:00,Saturn,Pluto,Square,Sq,89.9179,241.8745,331.7924,Saturn-Pluto Sq
2044.10.28,00:00,Saturn,Pluto,Square,Sq,89.8372,241.9665,331.8036,Saturn-Pluto Sq
2044.10.31,00:00,Saturn,Pluto,Square,Sq,89.7564,242.0584,331.8148,Saturn-Pluto Sq
2044.11.03,00:00,Saturn,Pluto,Square,Sq,89.6757,242.1504,331.8261,Saturn-Pluto Sq
2044.11.06,00:00,Saturn,Pluto,Square,Sq,89.5950,242.2423,331.8373,Saturn-Pluto Sq
2044.11.09,00:00,Saturn,Pluto,Square,Sq,89.5142,242.3343,331.8485,Saturn-Pluto Sq
2044.11.12,00:00,Saturn,Pluto,Square,Sq,89.4335,242.4262,331.8597,Saturn-Pluto Sq
2044.11.15,00:00,Saturn,Pluto,Square,Sq,89.3528,242.5181,331.8709,Saturn-Pluto Sq
2044.11.18,00:00,Saturn,Pluto,Square,Sq,89.2722,242.6100,331.8822,Saturn-Pluto Sq
2044.11.21,00:00,Saturn,Pluto,Square,Sq,89.1915,242.7019,331.8934,Saturn-Pluto Sq
2044.11.24,00:00,Jupiter,Neptune,Square,Sq,90.9245,312.6248,43.5493,Jupiter-Neptune Sq
2044.11.24,00:00,Saturn,Pluto,Square,Sq,89.1108,242.7938,331.9046,Saturn-Pluto Sq
2044.11.27,00:00,Jupiter,Neptune,Square,Sq,90.6819,312.8858,43.5677,Jupiter-Neptune Sq
2044.11.27,00:00,Saturn,Pluto,Square,Sq,89.0301,242.8857,331.9158,Saturn-Pluto Sq
2044.11.30,00:00,Jupiter,Neptune,Square,Sq,90.4391,313.1469,43.5860,Jupiter-Neptune Sq
2044.12.03,00:00,Jupiter,Neptune,Square,Sq,90.1963,313.4081,43.6044,Jupiter-Neptune Sq
2044.12.06,00:00,Jupiter,Neptune,Square,Sq,89.9533,313.6695,43.6228,Jupiter-Neptune Sq
2044.12.09,00:00,Jupiter,Neptune,Square,Sq,89.7102,313.9309,43.6412,Jupiter-Neptune Sq
2044.12.12,00:00,Jupiter,Neptune,Square,Sq,89.4671,314.1925,43.6595,Jupiter-Neptune Sq
2044.12.15,00:00,Jupiter,Neptune,Square,Sq,89.2238,314.4541,43.6779,Jupiter-Neptune Sq
2045.04.11,00:00,Jupiter,Uranus,Opposition,Opp,179.1656,324.7333,145.5677,Jupiter-Uranus Opp
2045.04.14,00:00,Jupiter,Uranus,Opposition,Opp,179.3926,324.9987,145.6062,Jupiter-Uranus Opp
2045.04.17,00:00,Jupiter,Uranus,Opposition,Opp,179.6197,325.2643,145.6446,Jupiter-Uranus Opp
2045.04.20,00:00,Jupiter,Uranus,Opposition,Opp,179.8468,325.5299,145.6831,Jupiter-Uranus Opp
2045.04.23,00:00,Jupiter,Uranus,Opposition,Opp,179.9259,325.7956,145.7215,Jupiter-Uranus Opp
2045.04.26,00:00,Jupiter,Uranus,Opposition,Opp,179.6986,326.0614,145.7600,Jupiter-Uranus Opp
