Symbol,Bid,Ask,Spread,Digits,Point,TickSize,TickValue,BaseCurrency,ProfitCurrency,Description,SpreadType,Selected,Visible,SessionHigh,SessionLow,Volume,Time,GannCategory,Price360Range,DegreePerPoint
.MRO.US,28.55,28.56,0.00999999999999801,2,0.01,0.01,1.0,USD,USD,Marathon Oil Corp CFD,Floating,Yes,Yes,0.0,0.0,0.0,2025.04.30 21:12,MEDIUM,36.0,10.0
.MRVL.US,74.06,74.07,0.009999999999990905,2,0.01,0.01,1.0,USD,USD,Marvell Technology Group Ltd CFD,Floating,Yes,Yes,0.0,0.0,0.0,2025.07.24 22:59,MEDIUM,36.0,10.0
.MS.N,142.48,142.5,0.020000000000010232,2,0.01,0.01,1.0,USD,USD,Morgan Stanley,Floating,Yes,Yes,0.0,0.0,0.0,2025.07.24 22:59,LARGE,360.0,1.0
.MSCI.US,543.31,543.67,0.36000000000001364,2,0.01,0.01,1.0,USD,USD,MSCI Inc CFD,Floating,Yes,Yes,0.0,0.0,0.0,2025.07.24 22:59,LARGE,360.0,1.0
.MSFT.OQ,510.88,510.97,0.09000000000003183,2,0.01,0.01,1.0,USD,USD,Microsoft Corporation,Floating,Yes,Yes,0.0,0.0,0.0,2025.07.24 22:59,LARGE,360.0,1.0
.MSI.N,424.59,425.16,0.57000000000005,2,0.01,0.01,1.0,USD,USD,Motorola Solutions Inc.,Floating,Yes,Yes,0.0,0.0,0.0,2025.07.24 22:59,LARGE,360.0,1.0
.MSM.US,87.05,87.1,0.04999999999999716,2,0.01,0.01,1.0,USD,USD,MSC Industrial Direct Comp Inc CFD,Floating,Yes,Yes,0.0,0.0,0.0,2025.07.24 22:59,MEDIUM,36.0,10.0
.MSTR.US,414.98,415.24,0.2599999999999909,2,0.01,0.01,1.0,USD,USD,MicroStrategy Inc Class A,Floating,Yes,Yes,0.0,0.0,0.0,2025.07.24 22:59,LARGE,360.0,1.0
.MTB.US,193.82,193.86,0.040000000000020464,2,0.01,0.01,1.0,USD,USD,M&T Bank Corp CFD,Floating,Yes,Yes,0.0,0.0,0.0,2025.07.24 22:59,LARGE,360.0,1.0
.MTCH.OQ,34.07,34.1,0.030000000000001137,2,0.01,0.01,1.0,USD,USD,Match Group Inc.,Floating,Yes,Yes,0.0,0.0,0.0,2025.07.24 22:59,MEDIUM,36.0,10.0
.MTH.US,71.06,71.16,0.09999999999999432,2,0.01,0.01,1.0,USD,USD,Meritage Homes Corp CFD,Floating,Yes,Yes,0.0,0.0,0.0,2025.07.24 22:59,MEDIUM,36.0,10.0
.MTN.US,157.55,157.64,0.08999999999997499,2,0.01,0.01,1.0,USD,USD,Vail Resorts Inc CFD,Floating,Yes,Yes,0.0,0.0,0.0,2025.07.24 22:59,LARGE,360.0,1.0
.MTZ.US,181.63,181.73,0.09999999999999432,2,0.01,0.01,1.0,USD,USD,MasTec Inc CFD,Floating,Yes,Yes,0.0,0.0,0.0,2025.07.24 22:59,LARGE,360.0,1.0
.MU.US,111.74,111.75,0.010000000000005116,2,0.01,0.01,1.0,USD,USD,Micron Technology INC CFD,Floating,Yes,Yes,0.0,0.0,0.0,2025.07.24 22:59,LARGE,360.0,1.0
.MUR.US,26.32,26.33,0.00999999999999801,2,0.01,0.01,1.0,USD,USD,Murphy Oil Corp CFD,Floating,Yes,Yes,0.0,0.0,0.0,2025.07.24 22:59,MEDIUM,36.0,10.0
.MXL.US,17.26,17.27,0.00999999999999801,2,0.01,0.01,1.0,USD,USD,MaxLinear Inc,Floating,Yes,Yes,0.0,0.0,0.0,2025.07.24 22:59,MEDIUM,36.0,10.0
.NAVI.US,14.27,14.29,0.019999999999999574,2,0.01,0.01,1.0,USD,USD,Navient Corp CFD,Floating,Yes,Yes,0.0,0.0,0.0,2025.07.24 22:59,MEDIUM,36.0,10.0
.NBIX.US,131.64,131.67,0.030000000000001137,2,0.01,0.01,1.0,USD,USD,Neurocrine Biosciences Inc CFD,Floating,Yes,Yes,0.0,0.0,0.0,2025.07.24 22:59,LARGE,360.0,1.0
.NCLH.US,23.49,23.51,0.020000000000003126,2,0.01,0.01,1.0,USD,USD,Norwegian Cruise Line Holdings Ltd CFD,Floating,Yes,Yes,0.0,0.0,0.0,2025.07.24 22:59,MEDIUM,36.0,10.0
.NCNO.US,30.67,30.68,0.00999999999999801,2,0.01,0.01,1.0,USD,USD,nCino Inc,Floating,Yes,Yes,0.0,0.0,0.0,2025.07.24 22:59,MEDIUM,36.0,10.0
.NDAQ.US,93.47,93.49,0.01999999999999602,2,0.01,0.01,1.0,USD,USD,NASDAQ OMX Group Inc.,Floating,Yes,Yes,0.0,0.0,0.0,2025.07.24 22:59,MEDIUM,36.0,10.0
.NDSN.US,219.07,219.16,0.09000000000000341,2,0.01,0.01,1.0,USD,USD,Nordson Corp CFD,Floating,Yes,Yes,0.0,0.0,0.0,2025.07.24 22:59,LARGE,360.0,1.0
.NEE.US,71.95,71.97,0.01999999999999602,2,0.01,0.01,1.0,USD,USD,NextEra Energy Inc CFD,Floating,Yes,Yes,0.0,0.0,0.0,2025.07.24 22:59,MEDIUM,36.0,10.0
.NEM.US,61.53,61.55,0.01999999999999602,2,0.01,0.01,1.0,USD,USD,Newmont Mining Corp,Floating,Yes,Yes,0.0,0.0,0.0,2025.07.24 22:59,MEDIUM,36.0,10.0
.NEO.US,7.01,7.02,0.009999999999999787,2,0.01,0.01,1.0,USD,USD,NeoGenomics Inc CFD,Floating,Yes,Yes,0.0,0.0,0.0,2025.07.24 22:59,SMALL,3.6,100.0
.NFE.US,4.14,4.15,0.010000000000000675,2,0.01,0.01,1.0,USD,USD,New Fortress Energy,Floating,Yes,Yes,0.0,0.0,0.0,2025.07.24 22:59,SMALL,3.6,100.0
.NFLX.OQ,1179.43,1181.01,1.5799999999999272,2,0.01,0.01,1.0,USD,USD,Netflix Inc.,Floating,Yes,Yes,0.0,0.0,0.0,2025.07.24 22:59,LARGE,360.0,1.0
.NGG.US,72.21,72.22,0.010000000000005116,2,0.01,0.01,1.0,USD,USD,National Grid PLC - ADR CFD,Floating,Yes,Yes,0.0,0.0,0.0,2025.07.24 22:59,MEDIUM,36.0,10.0
.NICE.US,161.62,161.65,0.030000000000001137,2,0.01,0.01,1.0,USD,USD,Nice Ltd - ADR CFD,Floating,Yes,Yes,0.0,0.0,0.0,2025.07.24 22:59,LARGE,360.0,1.0
.NIO.N,4.8100000000000005,4.84,0.02999999999999936,2,0.01,0.01,1.0,USD,USD,NIO Inc,Floating,Yes,Yes,0.0,0.0,0.0,2025.07.24 22:59,SMALL,3.6,100.0
.NJR.US,45.88,45.9,0.01999999999999602,2,0.01,0.01,1.0,USD,USD,New Jersey Resources Corp CFD,Floating,Yes,Yes,0.0,0.0,0.0,2025.07.24 22:59,MEDIUM,36.0,10.0
.NKE.N,75.42,75.5,0.0799999999999983,2,0.01,0.01,1.0,USD,USD,Nike Inc.,Floating,Yes,Yes,0.0,0.0,0.0,2025.07.24 22:59,MEDIUM,36.0,10.0
.NNN.US,42.71,42.73,0.01999999999999602,2,0.01,0.01,1.0,USD,USD,National Retail Properties Inc CFD,Floating,Yes,Yes,0.0,0.0,0.0,2025.07.24 22:59,MEDIUM,36.0,10.0
.NNOX.US,5.2,5.21,0.009999999999999787,4,0.0001,0.0001,0.009999999999999998,USD,USD,Nano-X Imaging Ltd,Floating,Yes,Yes,0.0,0.0,0.0,2025.07.24 22:59,SMALL,3.6,100.0
.NOC.US,568.22,568.7,0.4800000000000182,2,0.01,0.01,1.0,USD,USD,Northrop Grumman Corp CFD,Floating,Yes,Yes,0.0,0.0,0.0,2025.07.24 22:59,LARGE,360.0,1.0
.NOV.US,13.68,13.69,0.009999999999999787,2,0.01,0.01,1.0,USD,USD,National Oilwell Varco Inc. CFD,Floating,Yes,Yes,0.0,0.0,0.0,2025.07.24 22:59,MEDIUM,36.0,10.0
.NOW.US,996.04,996.77,0.7300000000000182,2,0.01,0.01,1.0,USD,USD,ServiceNow Inc CFD,Floating,Yes,Yes,0.0,0.0,0.0,2025.07.24 22:59,LARGE,360.0,1.0
.NRG.N,157.94,158.16,0.21999999999999886,2,0.01,0.01,1.0,USD,USD,NRG Energy Inc.,Floating,Yes,Yes,0.0,0.0,0.0,2025.07.24 22:59,LARGE,360.0,1.0
.NSC.US,277.7,277.99,0.29000000000002046,2,0.01,0.01,1.0,USD,USD,Norfolk Southern Corp CFD,Floating,Yes,Yes,0.0,0.0,0.0,2025.07.24 22:59,LARGE,360.0,1.0
.NTAP.US,105.23,105.29,0.060000000000002274,2,0.01,0.01,1.0,USD,USD,NetApp Inc CFD,Floating,Yes,Yes,0.0,0.0,0.0,2025.07.24 22:59,LARGE,360.0,1.0
.NTCT.US,22.5,22.52,0.019999999999999574,2,0.01,0.01,1.0,USD,USD,NetScout Systems Inc CFD,Floating,Yes,Yes,0.0,0.0,0.0,2025.07.24 22:59,MEDIUM,36.0,10.0
.NTES.OQ,136.29,136.33,0.040000000000020464,2,0.01,0.01,1.0,USD,USD,NetEase Inc,Floating,Yes,Yes,0.0,0.0,0.0,2025.07.24 22:59,LARGE,360.0,1.0
.NTNX.US,74.0,74.01,0.010000000000005116,2,0.01,0.01,1.0,USD,USD,Nutanix Inc - class A CFD,Floating,Yes,Yes,0.0,0.0,0.0,2025.07.24 22:59,MEDIUM,36.0,10.0
.NTR.US,60.29,60.32,0.030000000000001137,2,0.01,0.01,1.0,USD,USD,Nutrien Ltd ,Floating,Yes,Yes,0.0,0.0,0.0,2025.07.24 22:59,MEDIUM,36.0,10.0
.NTRA.US,140.96,141.2,0.23999999999998067,2,0.01,0.01,1.0,USD,USD,Natera Inc CFD,Floating,Yes,Yes,0.0,0.0,0.0,2025.07.24 22:59,LARGE,360.0,1.0
.NTRS.US,128.75,128.8,0.05000000000001137,2,0.01,0.01,1.0,USD,USD,Nothern Trust Corp CFD,Floating,Yes,Yes,0.0,0.0,0.0,2025.07.24 22:59,LARGE,360.0,1.0
.NUE.US,141.44,141.48,0.03999999999999204,2,0.01,0.01,1.0,USD,USD,Nucor Corp CFD,Floating,Yes,Yes,0.0,0.0,0.0,2025.07.24 22:59,LARGE,360.0,1.0
.NVDA.OQ,173.74,173.78,0.03999999999999204,2,0.01,0.01,1.0,USD,USD,Nvidia Corporation,Floating,Yes,Yes,0.0,0.0,0.0,2025.07.24 22:59,LARGE,360.0,1.0
.NVO.US,70.74,70.77,0.030000000000001137,2,0.01,0.01,1.0,USD,USD,Novo Nordisk A/S - ADR CFD,Floating,Yes,Yes,0.0,0.0,0.0,2025.07.24 22:59,MEDIUM,36.0,10.0
.NVR.US,7782.05,7789.4,7.349999999999454,2,0.01,0.01,1.0,USD,USD,NVR Inc.,Floating,Yes,Yes,0.0,0.0,0.0,2025.07.24 22:59,XLARGE,3600.0,0.1
.NVS.US,117.48,117.49,0.009999999999990905,2,0.01,0.01,1.0,USD,USD,Novartis AG - ADR CFD,Floating,Yes,Yes,0.0,0.0,0.0,2025.07.24 22:59,LARGE,360.0,1.0
.NVST.US,20.66,20.67,0.010000000000001563,2,0.01,0.01,1.0,USD,USD,Envista Holdings Corp,Floating,Yes,Yes,0.0,0.0,0.0,2025.07.24 22:59,MEDIUM,36.0,10.0
.NXPI.US,224.31,224.43,0.12000000000000455,2,0.01,0.01,1.0,USD,USD,NXP Semiconductors NV CFD,Floating,Yes,Yes,0.0,0.0,0.0,2025.07.24 22:59,LARGE,360.0,1.0
.NXST.US,189.5802,189.86,0.2798000000000229,4,0.0001,0.0001,0.009999999999999998,USD,USD,Nexstar Media Group Inc - class A CFD,Floating,Yes,Yes,0.0,0.0,0.0,2025.07.24 22:59,LARGE,360.0,1.0
.NYT.US,52.84,52.86,0.01999999999999602,2,0.01,0.01,1.0,USD,USD,New York Times Co CFD - class C,Floating,Yes,Yes,0.0,0.0,0.0,2025.07.24 22:59,MEDIUM,36.0,10.0
.O.US,58.05,58.06,0.010000000000005116,2,0.01,0.01,1.0,USD,USD,Realty Income Corp CFD,Floating,Yes,Yes,0.0,0.0,0.0,2025.07.24 22:59,MEDIUM,36.0,10.0
.OC.US,144.32,144.38,0.060000000000002274,2,0.01,0.01,1.0,USD,USD,Owens Corning CFD,Floating,Yes,Yes,0.0,0.0,0.0,2025.07.24 22:59,LARGE,360.0,1.0
.ODFL.US,167.81,167.92,0.10999999999998522,2,0.01,0.01,1.0,USD,USD,Old Dominion Freight Line Inc CFD,Floating,Yes,Yes,0.0,0.0,0.0,2025.07.24 22:59,LARGE,360.0,1.0
.OEC.US,11.23,11.25,0.019999999999999574,2,0.01,0.01,1.0,USD,USD,Orion Engineered Carbons SA CFD,Floating,Yes,Yes,0.0,0.0,0.0,2025.07.24 22:59,MEDIUM,36.0,10.0
.OII.US,24.54,24.58,0.03999999999999915,2,0.01,0.01,1.0,USD,USD,Oceaneering International Inc CFD,Floating,Yes,Yes,0.0,0.0,0.0,2025.07.24 22:59,MEDIUM,36.0,10.0
.OKE.US,82.0,82.04,0.04000000000000625,2,0.01,0.01,1.0,USD,USD,ONEOK Inc CFD,Floating,Yes,Yes,0.0,0.0,0.0,2025.07.24 22:59,MEDIUM,36.0,10.0
.OKTA.US,97.89,97.91,0.01999999999999602,2,0.01,0.01,1.0,USD,USD,Okta Inc - class A CFD,Floating,Yes,Yes,0.0,0.0,0.0,2025.07.24 22:59,MEDIUM,36.0,10.0
.OLED.US,149.49,149.66,0.1699999999999875,2,0.01,0.01,1.0,USD,USD,Universal Display Corp CFD,Floating,Yes,Yes,0.0,0.0,0.0,2025.07.24 22:59,LARGE,360.0,1.0
.OLLI.US,131.69,131.75,0.060000000000002274,2,0.01,0.01,1.0,USD,USD,Ollie's Bargain Outlet Holdings Inc,Floating,Yes,Yes,0.0,0.0,0.0,2025.07.24 22:59,LARGE,360.0,1.0
.OLN.US,20.7,20.71,0.010000000000001563,2,0.01,0.01,1.0,USD,USD,Olin Corp CFD,Floating,Yes,Yes,0.0,0.0,0.0,2025.07.24 22:59,MEDIUM,36.0,10.0
.OMC.N,77.0,77.07,0.06999999999999318,2,0.01,0.01,1.0,USD,USD,Omnicom Group Inc.,Floating,Yes,Yes,0.0,0.0,0.0,2025.07.24 22:59,MEDIUM,36.0,10.0
.ON.US,55.45,55.46,0.00999999999999801,2,0.01,0.01,1.0,USD,USD,ON Semiconductor Corp ,Floating,Yes,Yes,0.0,0.0,0.0,2025.07.24 22:59,MEDIUM,36.0,10.0
.ORA.US,89.05,89.1,0.04999999999999716,4,0.0001,0.0001,0.009999999999999998,USD,USD,Ormat Technologies, Inc.,Floating,Yes,Yes,0.0,0.0,0.0,2025.07.24 22:59,MEDIUM,36.0,10.0
.ORCL.N,242.68,242.79,0.10999999999998522,2,0.01,0.01,1.0,USD,USD,Oracle Corporation,Floating,Yes,Yes,0.0,0.0,0.0,2025.07.24 22:59,LARGE,360.0,1.0
.ORLY.US,98.16,98.21,0.04999999999999716,2,0.01,0.01,1.0,USD,USD,O'Reilly Automotive Inc CFD,Floating,Yes,Yes,0.0,0.0,0.0,2025.07.24 22:59,MEDIUM,36.0,10.0
.OSK.US,127.76,127.91,0.14999999999999147,2,0.01,0.01,1.0,USD,USD,Oshkosh Corp CFD,Floating,Yes,Yes,0.0,0.0,0.0,2025.07.24 22:59,LARGE,360.0,1.0
.OTIS.US,89.19,89.21,0.01999999999999602,2,0.01,0.01,1.0,USD,USD,Otis Worldwide Corp,Floating,Yes,Yes,0.0,0.0,0.0,2025.07.24 22:59,MEDIUM,36.0,10.0
.OTTR.US,77.91,77.98,0.07000000000000739,2,0.01,0.01,1.0,USD,USD,Otter Tail Corp,Floating,Yes,Yes,0.0,0.0,0.0,2025.07.24 22:59,MEDIUM,36.0,10.0
.OXY.US,44.62,44.63,0.010000000000005116,2,0.01,0.01,1.0,USD,USD,Occidental Petroleum CORP CFD,Floating,Yes,Yes,0.0,0.0,0.0,2025.07.24 22:59,MEDIUM,36.0,10.0
.OZK.US,52.06,52.08,0.01999999999999602,2,0.01,0.01,1.0,USD,USD,Bank OZK CFD,Floating,Yes,Yes,0.0,0.0,0.0,2025.07.24 22:59,MEDIUM,36.0,10.0
.PAAS.US,29.28,29.29,0.00999999999999801,2,0.01,0.01,1.0,USD,USD,Pan American Silver Corp. CFD,Floating,Yes,Yes,0.0,0.0,0.0,2025.07.24 22:59,MEDIUM,36.0,10.0
.PAC.US,223.01,223.25,0.2400000000000091,2,0.01,0.01,1.0,USD,USD,Grupo Aeroportuario del Pacifico S.A.B. de C.V. ADR,Floating,Yes,Yes,0.0,0.0,0.0,2025.07.24 22:59,LARGE,360.0,1.0
.PAM.US,74.54,74.59,0.04999999999999716,2,0.01,0.01,1.0,USD,USD,Pampa Energia SA CFD,Floating,Yes,Yes,0.0,0.0,0.0,2025.07.24 22:59,MEDIUM,36.0,10.0
.PANW.US,201.15,201.21,0.060000000000002274,2,0.01,0.01,1.0,USD,USD,Palo Alto Networks Inc CFD,Floating,Yes,Yes,0.0,0.0,0.0,2025.07.24 22:59,LARGE,360.0,1.0
.PARA.US,13.25,13.26,0.009999999999999787,2,0.01,0.01,1.0,USD,USD,Paramount Global CFD,Floating,Yes,Yes,0.0,0.0,0.0,2025.07.24 22:59,MEDIUM,36.0,10.0
.PARR.US,31.99,32.0,0.010000000000001563,2,0.01,0.01,1.0,USD,USD,Par Pacific Holdings Inc CFD,Floating,Yes,Yes,0.0,0.0,0.0,2025.07.24 22:59,MEDIUM,36.0,10.0
.PAYC.US,237.9,238.0,0.09999999999999432,2,0.01,0.01,1.0,USD,USD,Paycom Software Inc CFD,Floating,Yes,Yes,0.0,0.0,0.0,2025.07.24 22:59,LARGE,360.0,1.0
.PAYX.US,146.35,146.38,0.030000000000001137,2,0.01,0.01,1.0,USD,USD,Paychex Inc CFD,Floating,Yes,Yes,0.0,0.0,0.0,2025.07.24 22:59,LARGE,360.0,1.0
.PB.US,67.53,67.55,0.01999999999999602,2,0.01,0.01,1.0,USD,USD,Prosperity Bancshares Inc CFD,Floating,Yes,Yes,0.0,0.0,0.0,2025.07.24 22:59,MEDIUM,36.0,10.0
.PCAR.US,101.43,101.46,0.029999999999986926,2,0.01,0.01,1.0,USD,USD,PACCAR Inc CFD,Floating,Yes,Yes,0.0,0.0,0.0,2025.07.24 22:59,LARGE,360.0,1.0
.PCH.US,40.67,40.68,0.00999999999999801,2,0.01,0.01,1.0,USD,USD,Potlatchdeltic Corp CFD,Floating,Yes,Yes,0.0,0.0,0.0,2025.07.24 22:59,MEDIUM,36.0,10.0
.PCTY.US,188.07,188.14,0.06999999999999318,2,0.01,0.01,1.0,USD,USD,Paylocity Holding Corporation,Floating,Yes,Yes,0.0,0.0,0.0,2025.07.24 22:59,LARGE,360.0,1.0
.PDD.OQ,118.19,118.23,0.04000000000000625,2,0.01,0.01,1.0,USD,USD,Pinduoduo,Floating,Yes,Yes,0.0,0.0,0.0,2025.07.24 22:59,LARGE,360.0,1.0
.PEG.US,86.92,86.93,0.010000000000005116,2,0.01,0.01,1.0,USD,USD,Public Service Enterprise Group,Floating,Yes,Yes,0.0,0.0,0.0,2025.07.24 22:59,MEDIUM,36.0,10.0
.PEGA.US,58.07,58.08,0.00999999999999801,4,0.0001,0.0001,0.009999999999999998,USD,USD,Pegasystems Inc CFD,Floating,Yes,Yes,0.0,0.0,0.0,2025.07.24 22:59,MEDIUM,36.0,10.0
.PENN.US,18.2,18.21,0.010000000000001563,2,0.01,0.01,1.0,USD,USD,PENN NATIONAL GAMING,Floating,Yes,Yes,0.0,0.0,0.0,2025.07.24 22:59,MEDIUM,36.0,10.0
.PEP.OQ,144.52,144.55,0.030000000000001137,2,0.01,0.01,1.0,USD,USD,PepsiCo, Inc.,Floating,Yes,Yes,0.0,0.0,0.0,2025.07.24 22:59,LARGE,360.0,1.0
.PFE.N,25.35,25.38,0.029999999999997584,2,0.01,0.01,1.0,USD,USD,Pfizer Inc.,Floating,Yes,Yes,0.0,0.0,0.0,2025.07.24 22:59,MEDIUM,36.0,10.0
.PFG.US,80.35,80.36,0.010000000000005116,2,0.01,0.01,1.0,USD,USD,Principal Financial Group Inc CFD,Floating,Yes,Yes,0.0,0.0,0.0,2025.07.24 22:59,MEDIUM,36.0,10.0
.PFGC.US,97.99,98.04,0.05000000000001137,2,0.01,0.01,1.0,USD,USD,Performance Food Group Co,Floating,Yes,Yes,0.0,0.0,0.0,2025.07.24 22:59,MEDIUM,36.0,10.0
.PG.N,158.76,158.81,0.05000000000001137,2,0.01,0.01,1.0,USD,USD,Procter & Gamble Company,Floating,Yes,Yes,0.0,0.0,0.0,2025.07.24 22:59,LARGE,360.0,1.0
.PGR.US,247.38,247.48,0.09999999999999432,2,0.01,0.01,1.0,USD,USD,Progressive Corp/The CFD,Floating,Yes,Yes,0.0,0.0,0.0,2025.07.24 22:59,LARGE,360.0,1.0
.PH.US,729.6,730.07,0.4700000000000273,2,0.01,0.01,1.0,USD,USD,Parker-Hannifin Corp CFD,Floating,Yes,Yes,0.0,0.0,0.0,2025.07.24 22:59,LARGE,360.0,1.0
.PHM.US,116.0,116.04,0.04000000000000625,2,0.01,0.01,1.0,USD,USD,PulteGroup Inc CFD,Floating,Yes,Yes,0.0,0.0,0.0,2025.07.24 22:59,LARGE,360.0,1.0
.PII.US,49.56,49.59,0.030000000000001137,2,0.01,0.01,1.0,USD,USD,Polaris Industries Inc CFD,Floating,Yes,Yes,0.0,0.0,0.0,2025.07.24 22:59,MEDIUM,36.0,10.0
.PINS.N,37.64,37.65,0.00999999999999801,2,0.01,0.01,1.0,USD,USD,Pinterest Inc.,Floating,Yes,Yes,0.0,0.0,0.0,2025.07.24 22:59,MEDIUM,36.0,10.0
.PKG.US,205.95,206.1,0.15000000000000568,2,0.01,0.01,1.0,USD,USD,Packaging Corp of America CFD,Floating,Yes,Yes,0.0,0.0,0.0,2025.07.24 22:59,LARGE,360.0,1.0
.PKX.US,60.01,60.11,0.10000000000000142,2,0.01,0.01,1.0,USD,USD,POSCO,Floating,Yes,Yes,0.0,0.0,0.0,2025.07.24 22:59,MEDIUM,36.0,10.0
.PLAB.US,19.59,19.61,0.019999999999999574,2,0.01,0.01,1.0,USD,USD,Photronics Inc ,Floating,Yes,Yes,0.0,0.0,0.0,2025.07.24 22:59,MEDIUM,36.0,10.0
.PLAY.US,32.53,32.55,0.01999999999999602,2,0.01,0.01,1.0,USD,USD,Dave & Buster's Entertainment Inc CFD,Floating,Yes,Yes,0.0,0.0,0.0,2025.07.24 22:59,MEDIUM,36.0,10.0
.PLD.US,109.73,109.77,0.03999999999999204,2,0.01,0.01,1.0,USD,USD,Prologis Inc CFD,Floating,Yes,Yes,0.0,0.0,0.0,2025.07.24 22:59,LARGE,360.0,1.0
.PLNT.US,112.38,112.41,0.030000000000001137,4,0.0001,0.0001,0.009999999999999998,USD,USD,Planet Fitness Inc - class A CFD,Floating,Yes,Yes,0.0,0.0,0.0,2025.07.24 22:59,LARGE,360.0,1.0
.PLTR.US,154.88,154.9,0.020000000000010232,2,0.01,0.01,1.0,USD,USD,Palantir Technologies Inc - class A,Floating,Yes,Yes,0.0,0.0,0.0,2025.07.24 22:59,LARGE,360.0,1.0
.PM.N,160.94,161.23,0.28999999999999204,2,0.01,0.01,1.0,USD,USD,Philip Morris International Inc.,Floating,Yes,Yes,0.0,0.0,0.0,2025.07.24 22:59,LARGE,360.0,1.0
.PNC.N,196.13,196.32,0.18999999999999773,2,0.01,0.01,1.0,USD,USD,PNC Financial Services Group Inc.,Floating,Yes,Yes,0.0,0.0,0.0,2025.07.24 22:59,LARGE,360.0,1.0
.PNR.US,102.83,102.85,0.01999999999999602,2,0.01,0.01,1.0,USD,USD,Pentair PLC CFD,Floating,Yes,Yes,0.0,0.0,0.0,2025.07.24 22:59,LARGE,360.0,1.0
.PNW.US,91.85,91.9,0.05000000000001137,2,0.01,0.01,1.0,USD,USD,Pinnacle West Capital Corp CFD,Floating,Yes,Yes,0.0,0.0,0.0,2025.07.24 22:59,MEDIUM,36.0,10.0
.PODD.US,286.56,286.6898,0.1297999999999888,4,0.0001,0.0001,0.009999999999999998,USD,USD,Insulet Corp CFD,Floating,Yes,Yes,0.0,0.0,0.0,2025.07.24 22:59,LARGE,360.0,1.0
.POST.US,107.71,107.76,0.05000000000001137,2,0.01,0.01,1.0,USD,USD,Post Holdings Inc CFD,Floating,Yes,Yes,0.0,0.0,0.0,2025.07.24 22:59,LARGE,360.0,1.0
.PPG.US,115.05,115.1,0.04999999999999716,2,0.01,0.01,1.0,USD,USD,PPG Industries Inc.,Floating,Yes,Yes,0.0,0.0,0.0,2025.07.24 22:59,LARGE,360.0,1.0
.PRGO.US,28.11,28.12,0.010000000000001563,2,0.01,0.01,1.0,USD,USD,Perrigo Co PLC CFD,Floating,Yes,Yes,0.0,0.0,0.0,2025.07.24 22:59,MEDIUM,36.0,10.0
.PRLB.US,38.71,38.79,0.0799999999999983,2,0.01,0.01,1.0,USD,USD,Proto Labs Inc CFD,Floating,Yes,Yes,0.0,0.0,0.0,2025.07.24 22:59,MEDIUM,36.0,10.0
.PRO.US,15.69,15.7,0.009999999999999787,2,0.01,0.01,1.0,USD,USD,Pros Holdings Inc CFD,Floating,Yes,Yes,0.0,0.0,0.0,2025.07.24 22:59,MEDIUM,36.0,10.0
.PRU.US,104.3,104.31,0.010000000000005116,2,0.01,0.01,1.0,USD,USD,Prudential Financial Inc,Floating,Yes,Yes,0.0,0.0,0.0,2025.07.24 22:59,LARGE,360.0,1.0
.PSA.US,287.14,287.34,0.19999999999998863,2,0.01,0.01,1.0,USD,USD,Public Storage CFD,Floating,Yes,Yes,0.0,0.0,0.0,2025.07.24 22:59,LARGE,360.0,1.0
.PSX.US,124.2,124.27,0.06999999999999318,2,0.01,0.01,1.0,USD,USD,Phillips 66 CFD,Floating,Yes,Yes,0.0,0.0,0.0,2025.07.24 22:59,LARGE,360.0,1.0
.PVH.US,76.14,76.2,0.060000000000002274,2,0.01,0.01,1.0,USD,USD,PVH Corp CFD,Floating,Yes,Yes,0.0,0.0,0.0,2025.07.24 22:59,MEDIUM,36.0,10.0
.PWR.US,407.2,407.44,0.2400000000000091,2,0.01,0.01,1.0,USD,USD,Quanta Services Inc ,Floating,Yes,Yes,0.0,0.0,0.0,2025.07.24 22:59,LARGE,360.0,1.0
.PXD.US,269.89,269.95,0.060000000000002274,2,0.01,0.01,1.0,USD,USD,Pioneer Natural Resources Co CFD,Floating,Yes,Yes,0.0,0.0,0.0,2024.05.27 22:37,LARGE,360.0,1.0
.PYPL.OQ,77.81,77.84,0.030000000000001137,2,0.01,0.01,1.0,USD,USD,PayPal Holdings, Inc.,Floating,Yes,Yes,0.0,0.0,0.0,2025.07.24 22:59,MEDIUM,36.0,10.0
.QCOM.OQ,158.83,158.88,0.04999999999998295,2,0.01,0.01,1.0,USD,USD,Qualcomm Inc.,Floating,Yes,Yes,0.0,0.0,0.0,2025.07.24 22:59,LARGE,360.0,1.0
.QDEL.US,26.32,26.33,0.00999999999999801,2,0.01,0.01,1.0,USD,USD,Quidelortho Corp CFD,Floating,Yes,Yes,0.0,0.0,0.0,2025.07.24 22:59,MEDIUM,36.0,10.0
.QGEN.US,51.24,51.27,0.030000000000001137,2,0.01,0.01,1.0,USD,USD,QIAGEN NV CFD,Floating,Yes,Yes,0.0,0.0,0.0,2025.07.24 22:59,MEDIUM,36.0,10.0
.QLYS.US,139.07,139.22,0.15000000000000568,2,0.01,0.01,1.0,USD,USD,Qualys Inc CFD,Floating,Yes,Yes,0.0,0.0,0.0,2025.07.24 22:59,LARGE,360.0,1.0
.QRVO.NQ,86.13,86.18,0.05000000000001137,2,0.01,0.01,1.0,USD,USD,Qorvo Inc.,Floating,Yes,Yes,0.0,0.0,0.0,2025.07.24 22:59,MEDIUM,36.0,10.0
